frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,-100.0,1.61823e-05,-99.99999999999739,1.6182343758640604e-05,4.383669458718208e-13
1.039122303835169,-100.0,1.68154e-05,-99.9999999999972,1.681543432793126e-05,3.444189715452648e-13
1.07977516232771,-100.0,1.74733e-05,-99.99999999999697,1.7473292858828893e-05,7.756192453507252e-14
1.122018454301963,-100.0,1.81569e-05,-99.99999999999673,1.815688833105283e-05,1.2118060818013783e-13
1.165914401179831,-100.0,1.88672e-05,-99.99999999999646,1.886722763304147e-05,2.785867877350971e-13
1.211527658628588,-100.0,1.96054e-05,-99.99999999999618,1.9605357045028562e-05,4.312473488410349e-13
1.258925411794167,-100.0,2.03724e-05,-99.99999999999588,2.037236378014109e-05,3.645356003749293e-13
1.308177474260194,-100.0,2.11694e-05,-99.99999999999557,2.1169377585788293e-05,2.284853060389492e-13
1.359356390878525,-100.0,2.19976e-05,-99.9999999999952,2.1997572407700838e-05,2.8007255580622845e-13
1.412537544622754,-100.0,2.28582e-05,-99.99999999999484,2.2858168119070972e-05,3.229557513600638e-13
1.467799267622069,-100.0,2.37524e-05,-99.99999999999439,2.3752432317340535e-05,3.280121182370734e-13
1.525222956539018,-100.0,2.46817e-05,-99.99999999999395,2.4681682191283708e-05,1.880954976510645e-13
1.584893192461112,-100.0,2.56473e-05,-99.99999999999348,2.5647286461134067e-05,1.502822610640552e-13
1.646897865482867,-100.0,2.66507e-05,-99.99999999999297,2.6650667394614038e-05,3.3355563229563344e-13
1.71132830416178,-100.0,2.76933e-05,-99.99999999999241,2.7693302901836026e-05,8.124496778937032e-14
1.778279410038921,-100.0,2.87767e-05,-99.9999999999918,2.8776728712160828e-05,2.986005116559067e-13
1.847849797422289,-100.0,2.99025e-05,-99.99999999999113,2.990254063622003e-05,4.159250215165552e-13
1.9201419386388,-100.0,3.10724e-05,-99.99999999999044,3.107239691643351e-05,1.0048714615263897e-13
1.995262314968878,-100.0,3.2288e-05,-99.99999999998965,3.2288020669484956e-05,2.3114000623140814e-13
2.073321573485953,-100.0,3.35512e-05,-99.99999999998883,3.3551202424352485e-05,1.1429802868084745e-13
2.154434690031881,-100.0,3.48638e-05,-99.99999999998796,3.486380275963295e-05,1.2348893382862138e-13
2.238721138568337,-100.0,3.62278e-05,-99.999999999987,3.622775504404439e-05,4.679865582678325e-13
2.326305067153623,-100.0,3.76451e-05,-99.99999999998597,3.764506828414319e-05,3.4678919192465187e-13
2.417315480804101,-100.0,3.91178e-05,-99.99999999998484,3.911783008345069e-05,3.368872256460204e-13
2.511886431509577,-100.0,4.06482e-05,-99.99999999998366,4.0648209717347486e-05,1.90132477554334e-13
2.610157215682533,-100.0,4.22385e-05,-99.99999999998232,4.223846132826467e-05,4.2520883336423825e-13
2.712272579332024,-100.0,4.38909e-05,-99.9999999999809,4.389092724587847e-05,3.327348109061225e-13
2.818382931264449,-100.0,4.5608e-05,-99.99999999997941,4.5608041437198346e-05,4.627150799265063e-13
2.928644564625232,-100.0,4.73923e-05,-99.99999999997776,4.739233309163064e-05,3.987070438971718e-13
3.043219887107717,-100.0,4.92464e-05,-99.99999999997597,4.924643034629809e-05,3.870872507161186e-13
3.162277660168374,-100.0,5.11731e-05,-99.99999999997405,5.117306415710248e-05,4.4250028003304343e-13
3.285993247600648,-100.0,5.31751e-05,-99.99999999997199,5.317507232123214e-05,3.9378313605123073e-13
3.414548873833595,-100.0,5.52554e-05,-99.99999999996975,5.5255403657039264e-05,3.0475129145743973e-13
3.548133892335747,-100.0,5.74171e-05,-99.99999999996734,5.741712234744349e-05,3.9570925000395875e-13
3.686945064519568,-100.0,5.96634e-05,-99.99999999996473,5.9663412453259725e-05,3.7405229609158284e-13
3.83118684955728,-100.0,6.19976e-05,-99.99999999996193,6.199758260309743e-05,4.1857425938002694e-13
3.981071705534964,-100.0,6.44231e-05,-99.9999999999589,6.442307086673986e-05,5.037633710326083e-13
4.136820402388498,-100.0,6.69434e-05,-99.99999999995562,6.694344981918094e-05,6.672015816392329e-13
4.298662347082267,-100.0,6.95624e-05,-99.9999999999521,6.956243180277889e-05,5.750031103648398e-13
4.466835921509621,-100.0,7.22839e-05,-99.99999999994826,7.22838743952777e-05,5.773047376548313e-13
4.641588833612769,-100.0,7.51118e-05,-99.99999999994412,7.51117860917499e-05,5.758200736972719e-13
4.823178482239296,-100.0,7.80503e-05,-99.99999999993965,7.80503322088301e-05,6.84101870813902e-13
5.011872336272711,-100.0,8.11038e-05,-99.99999999993484,8.110384101993598e-05,7.699376388731159e-13
5.207948328595451,-100.0,8.42768e-05,-99.99999999992966,8.427681013051282e-05,7.106945728258931e-13
5.411695265464624,-100.0,8.75739e-05,-99.99999999992404,8.757391310269276e-05,7.707885059970013e-13
5.623413251903477,-100.0,9.1e-05,-99.99999999991797,9.100000633912553e-05,8.226964142607985e-13
5.843414133735161,-100.0,9.45601e-05,-99.99999999991144,9.4560136236121e-05,9.568851843991328e-13
6.072021956909869,-100.0,9.82595e-05,-99.99999999990438,9.825954661663863e-05,1.0638242940060032e-12
6.309573444801915,-100.0,0.000102104,-99.99999999989676,0.00010210368645407301,3.3010593736717936e-12
6.55641849417977,-100.0,0.000106098,-99.99999999988853,0.00010609821789821144,2.4475534529198575e-12
6.812920690579593,-100.0,0.000110249,-99.99999999987962,0.00011024902461518552,1.2287102157548485e-12
7.079457843841358,-100.0,0.000114562,-99.99999999987001,0.00011456222045370095,2.559225924766938e-12
7.356422544596391,-100.0,0.000119044,-99.99999999985965,0.00011904415845031009,2.116686398367999e-12
7.644222742525979,-100.0,0.000123701,-99.99999999984846,0.00012370144018699142,4.655430586736959e-12
7.943282347242791,-100.0,0.000128541,-99.99999999983636,0.0001285409255148195,1.7979275445671268e-12
8.254041852680158,-100.0,0.00013357,-99.99999999982332,0.00013356974265804684,3.121569477986732e-12
8.576958985908913,-100.0,0.000138795,-99.99999999980923,0.00013879529871348094,3.5443138468698105e-12
8.912509381337426,-100.0,0.000144225,-99.99999999979401,0.00014422529056062108,3.5616828384685088e-12
9.261187281287903,-100.0,0.000149868,-99.99999999977756,0.0001498677161986248,3.605882559233181e-12
9.623506263980852,-100.0,0.000155731,-99.99999999975982,0.00015573088652680295,2.656340954543357e-12
9.999999999999964,-100.0,0.000161823,-99.99999999974068,0.0001618234375859941,5.086533171149246e-12
10.39122303835165,-100.0,0.000168154,-99.99999999971998,0.0001681543432788503,4.430059923956293e-12
10.79775162327706,-100.0,0.000174733,-99.99999999969765,0.00017473292858777032,3.1066914343173087e-12
11.22018454301959,-100.0,0.000181569,-99.99999999967353,0.00018156888330994652,3.466938060135095e-12
11.65914401179827,-100.0,0.000188672,-99.99999999964747,0.00018867227632976197,4.4792254082771415e-12
12.11527658628584,-100.0,0.000196054,-99.99999999961936,0.00019605357044955333,5.739326424323581e-12
12.58925411794162,-100.0,0.000203724,-99.99999999958898,0.00020372363780058912,5.478378469237629e-12
13.08177474260189,-100.0,0.000211694,-99.9999999995562,0.00021169377585696106,4.971951060779385e-12
13.5935639087852,-100.0,0.000219976,-99.99999999952078,0.00021997572407597417,5.529777426516022e-12
14.12537544622749,-100.0,0.000228582,-99.99999999948255,0.0002285816811895493,6.077747080829488e-12
14.67799267622063,-100.0,0.000237524,-99.99999999944129,0.00023752432317210333,6.454467460033615e-12
15.25222956539013,-100.0,0.000246817,-99.99999999939674,0.00024681682191137654,6.29002551824002e-12
15.84893192461107,-100.0,0.000256473,-99.99999999934859,0.0002564728646097019,6.653324769325865e-12
16.46897865482861,-100.0,0.000266507,-99.99999999929663,0.0002665066739443017,7.752653776832246e-12
17.11328304161773,-100.0,0.000276933,-99.99999999924053,0.00027693302901629716,7.60024803965886e-12
17.78279410038915,-100.0,0.000287767,-99.99999999917993,0.00028776728711929375,8.688759369249557e-12
18.47849797422283,-100.0,0.000299025,-99.99999999911454,0.0002990254063596035,9.742560659208459e-12
19.20141938638793,-100.0,0.000310724,-99.99999999904387,0.0003107239691614214,9.566319219088282e-12
19.9526231496887,-100.0,0.00032288,-99.99999999896761,0.0003228802066915803,1.0528774284826417e-11
20.73321573485946,-100.0,0.000335512,-99.99999999888523,0.0003355120242398569,1.1150340058434253e-11
21.54434690031874,-100.0,0.000348638,-99.99999999879631,0.00034863802759221423,1.2040040236223465e-11
22.38721138568329,-100.0,0.000362278,-99.99999999870028,0.0003622775504358264,1.3752790370721942e-11
23.26305067153615,-100.0,0.000376451,-99.9999999985966,0.00037645068283625105,1.4387858202472025e-11
24.17315480804092,-100.0,0.000391178,-99.99999999848465,0.000391178300828694,1.5449179970439684e-11
25.11886431509567,-100.0,0.000406482,-99.99999999836376,0.0004064820971669526,1.639120371979859e-11
26.10157215682523,-100.0,0.000422385,-99.99999999823324,0.0004223846132753289,1.808594153982232e-11
27.12272579332014,-100.0,0.000438909,-99.99999999809228,0.00043890927245057417,1.927078739926406e-11
28.18382931264439,-100.0,0.00045608,-99.9999999979401,0.0004560804143627712,2.1011685634505436e-11
29.28644564625221,-100.0,0.000473923,-99.99999999777576,0.00047392333090597017,2.2487204994094978e-11
30.43219887107706,-100.0,0.000492464,-99.99999999759832,0.0004924643034513837,2.4207716819820905e-11
31.62277660168362,-100.0,0.000511731,-99.99999999740673,0.0005117306415580126,2.6179225845591167e-11
32.85993247600636,-100.0,0.000531751,-99.99999999719986,0.0005317507231977215,2.813783366699603e-11
34.14548873833583,-100.0,0.000552554,-99.99999999697647,0.0005525540365540116,3.0237508290787744e-11
35.48133892335735,-100.0,0.000574171,-99.99999999673528,0.0005741712234560554,3.272354873139723e-11
36.86945064519555,-100.0,0.000596634,-99.99999999647484,0.0005966341245119752,3.5273570870806316e-11
38.31186849557266,-100.0,0.000619976,-99.9999999961936,0.0006199758260078362,3.810380403994923e-11
39.8107170553495,-100.0,0.000644231,-99.99999999588995,0.0006442307086414374,4.120363352411142e-11
41.36820402388483,-100.0,0.000669434,-99.99999999556206,0.0006694344981626804,4.465808340456656e-11
42.98662347082252,-100.0,0.000695624,-99.99999999520804,0.000695624317995106,4.802496568450968e-11
44.66835921509605,-100.0,0.000722839,-99.99999999482576,0.0007228387439161064,5.180576438485762e-11
46.41588833612751,-100.0,0.000751118,-99.99999999441297,0.0007511178608763539,5.5887578575230004e-11
48.23178482239277,-100.0,0.000780503,-99.99999999396726,0.0007805033220421359,6.041324783204462e-11
50.11872336272692,-100.0,0.000811038,-99.99999999348601,0.0008110384101475617,6.526885318837039e-11
52.07948328595431,-100.0,0.000842768,-99.99999999296635,0.0008427681012470104,7.034377001325255e-11
54.11695265464603,-100.0,0.000875739,-99.99999999240524,0.0008757391309617182,7.595892976545633e-11
56.23413251903455,-100.0,0.00091,-99.99999999179938,0.0009100000633180897,8.200859738509803e-11
58.43414133735138,-100.0,0.000945601,-99.99999999114516,0.0009456013622791169,8.862248302005303e-11
60.72021956909846,-100.0,0.000982595,-99.99999999043878,0.000982595466074277,9.572572335369795e-11
63.09573444801892,-100.0,0.00102104,-99.99999998967601,0.0010210368644373818,1.0789645985483047e-10
65.56418494179746,-100.0,0.00106098,-99.99999998885242,0.0010609821788661563,1.135851806254444e-10
68.12920690579568,-100.0,0.00110249,-99.99999998796314,0.0011024902460217486,1.2039377910391426e-10
70.79457843841332,-100.0,0.00114562,-99.9999999870029,0.0011456222043910278,1.3182719528482087e-10
73.56422544596364,-100.0,0.00119044,-99.99999998596604,0.0011904415843393067,1.4123105469111265e-10
76.44222742525952,-100.0,0.00123701,-99.99999998484648,0.0012370144016861343,1.5779858524628314e-10
79.43282347242761,-100.0,0.00128541,-99.99999998363761,0.001285409254941991,1.6379346575460783e-10
82.54041852680128,-100.0,0.0013357,-99.9999999823323,0.001335697426349104,1.7854169592092224e-10
85.76958985908881,-100.0,0.00138795,-99.99999998092284,0.0013879529868752144,1.9309571984811413e-10
89.12509381337392,-100.0,0.00144225,-99.99999997940097,0.001442252905314941,2.0802907649020363e-10
92.61187281287869,-100.0,0.00149868,-99.99999997775768,0.0014986771616594388,2.2422687095520584e-10
96.23506263980816,-100.0,0.00155731,-99.9999999759833,0.0015573088649013438,2.404350880176983e-10
99.99999999999928,-100.0,0.00161823,-99.99999997406736,0.0016182343754485135,2.629916612266392e-10
103.9122303835162,-100.0,0.00168154,-99.99999997199858,0.001681543432326876,2.8211001055513343e-10
107.9775162327702,-100.0,0.00174733,-99.99999996976476,0.0017473292853597477,3.0243686310433203e-10
112.2018454301955,-100.0,0.00181569,-99.99999996735274,0.0018156888325183108,3.2668132633171685e-10
116.5914401179823,-100.0,0.00188672,-99.99999996474831,0.0018867227626455534,3.5359775211519094e-10
121.1527658628579,-100.0,0.00196054,-99.99999996193608,0.001960535703763903,3.830560509476205e-10
125.8925411794158,-100.0,0.00203724,-99.99999995889954,0.002037236377184991,4.125982170720178e-10
130.8177474260184,-100.0,0.00211694,-99.99999995562074,0.0021169377576485448,4.4435876487743224e-10
135.9356390878515,-100.0,0.00219976,-99.99999995208039,0.0021997572397262897,4.799904622038587e-10
141.2537544622744,-100.0,0.00228582,-99.9999999482576,0.0022858168107359415,5.184059984899661e-10
146.7799267622059,-100.0,0.00237524,-99.99999994412983,0.0023752432304199977,5.596348798522767e-10
152.5222956539008,-100.0,0.00246817,-99.99999993967279,0.002468168217653979,6.035353355967556e-10
158.4893192461101,-100.0,0.00256473,-99.99999993486016,0.0025647286444591116,6.515394643819002e-10
164.6897865482856,-100.0,0.00266507,-99.99999992966363,0.002665066737605256,7.04119884244663e-10
171.1328304161768,-100.0,0.00276933,-99.99999992405252,0.00276933028810097,7.594802944033454e-10
177.8279410038909,-100.0,0.00287767,-99.9999999179938,0.0028776728688793348,8.20563622935341e-10
184.7849797422277,-100.0,0.00299025,-99.99999991145175,0.002990254061000131,8.864132177157509e-10
192.0141938638787,-100.0,0.00310724,-99.99999990438779,0.003107239688701562,9.561271474225319e-10
199.5262314968864,-100.0,0.0032288,-99.99999989676033,0.003228802063647755,1.032602940545406e-09
207.3321573485939,-100.0,0.00335512,-99.99999988852436,0.00335512023873176,1.1147589862919235e-09
215.4434690031867,-100.0,0.00348638,-99.99999987963137,0.0034863802718079163,1.2036893224935063e-09
223.8721138568322,-100.0,0.00362278,-99.99999987002896,0.0036227754997420264,1.3004892957530112e-09
232.6305067153608,-100.0,0.00376451,-99.99999985966048,0.0037645068231830087,1.4037547485706721e-09
241.7315480804085,-100.0,0.00391178,-99.99999984846487,0.0039117830024754455,1.5156487519250315e-09
251.188643150956,-100.0,0.00406482,-99.99999983637616,0.004064820965148924,1.6362668464796078e-09
261.0157215682516,-100.0,0.00422385,-99.99999982332304,0.004223846125437054,1.76719442875286e-09
271.2272579332006,-100.0,0.00438909,-99.99999980922858,0.004389092716296789,1.907907536234382e-09
281.8382931264431,-100.0,0.0045608,-99.99999979400978,0.004560804134417119,2.0603170550953326e-09
292.8644564625213,-100.0,0.00473923,-99.99999977757685,0.004739233298725247,2.2244761402867772e-09
