frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,-100.0,0.000333166,-99.99999999889053,0.0003331659009095029,1.1138861132043846e-11
1.039122303835169,-100.0,0.0003462,-99.99999999880202,0.00034620011851209593,1.203822803940771e-11
1.07977516232771,-100.0,0.000359744,-99.99999999870644,0.00035974426473595435,1.3203694611075574e-11
1.122018454301963,-100.0,0.000373818,-99.99999999860327,0.000373818289163528,1.4263466751903136e-11
1.165914401179831,-100.0,0.000388443,-99.99999999849182,0.0003884429218508939,1.5102071571821855e-11
1.211527658628588,-100.0,0.00040364,-99.99999999837152,0.0004036397038616803,1.6551860115113228e-11
1.258925411794167,-100.0,0.000419431,-99.9999999982416,0.0004194310189955501,1.758496918453496e-11
1.308177474260194,-100.0,0.00043584,-99.99999999810133,0.0004358401267579774,1.9028962360664027e-11
1.359356390878525,-100.0,0.000452891,-99.99999999794984,0.0004528911966198759,2.0595641885976985e-11
1.412537544622754,-100.0,0.000470609,-99.99999999778632,0.00047060934361754293,2.2401918683345016e-11
1.467799267622069,-100.0,0.000489021,-99.9999999976097,0.0004890206653453546,2.4136072633546463e-11
1.525222956539018,-100.0,0.000508152,-99.99999999741902,0.0005081522803957034,2.596161770449724e-11
1.584893192461112,-100.0,0.000528032,-99.99999999721312,0.0005280323683027915,2.8111078978959342e-11
1.646897865482867,-100.0,0.00054869,-99.99999999699082,0.0005486902110491181,3.016568811094185e-11
1.71132830416178,-100.0,0.000570156,-99.99999999675073,0.0005701562361957968,3.257842756504409e-11
1.778279410038921,-100.0,0.000592462,-99.99999999649155,0.0005924620617002299,3.5089893606122095e-11
1.847849797422289,-100.0,0.000615641,-99.99999999621166,0.0006156405424871548,3.8158704396238915e-11
1.9201419386388,-100.0,0.000639726,-99.99999999590943,0.0006397258188416532,4.094575610697316e-11
1.995262314968878,-100.0,0.000664753,-99.9999999955831,0.0006647533666954106,4.4320997306796076e-11
2.073321573485953,-100.0,0.00069076,-99.99999999523074,0.0006907600498802873,4.769523152884435e-11
2.154434690031881,-100.0,0.000717784,-99.99999999485028,0.0007177841744261706,5.152668471391822e-11
2.238721138568337,-100.0,0.000745866,-99.99999999443946,0.0007458655449830847,5.5791228012504115e-11
2.326305067153623,-100.0,0.000775046,-99.99999999399587,0.0007750455234506607,6.023010984421074e-11
2.417315480804101,-100.0,0.000805367,-99.99999999351691,0.0008053670899013294,6.483714700260037e-11
2.511886431509577,-100.0,0.000836875,-99.99999999299969,0.0008368749058869689,7.000942270564388e-11
2.610157215682533,-100.0,0.000869615,-99.99999999244126,0.0008696153802222533,7.568296404555105e-11
2.712272579332024,-100.0,0.000903637,-99.99999999183825,0.0009036367373415979,8.165973905127133e-11
2.818382931264449,-100.0,0.000938989,-99.99999999118714,0.0009389890883303857,8.813304203993699e-11
2.928644564625232,-100.0,0.000975725,-99.9999999904841,0.0009757245047350995,9.528780527258134e-11
3.043219887107717,-100.0,0.0010139,-99.99999998972497,0.0010138970952610726,1.0677722704976612e-10
3.162277660168374,-100.0,0.00105356,-99.99999998890527,0.0010535630854708398,1.1515775945862884e-10
3.285993247600648,-100.0,0.00109478,-99.9999999880202,0.0010947809006004625,1.201359751724224e-10
3.414548873833595,-100.0,0.00113761,-99.9999999870645,0.0011376112516158273,1.2995912541189075e-10
3.548133892335747,-100.0,0.00118212,-99.99999998603256,0.0011821172246356559,1.4240503614517612e-10
3.686945064519568,-100.0,0.00122836,-99.99999998491833,0.0012283643738529584,1.5703097892708266e-10
3.83118684955728,-100.0,0.00127642,-99.99999998371518,0.0012764208180917813,1.6305351352114775e-10
3.981071705534964,-100.0,0.00132636,-99.99999998241606,0.00132635734114148,1.7783829362864953e-10
4.136820402388498,-100.0,0.00137825,-99.99999998101329,0.0013782474960162996,1.9151112868689709e-10
4.298662347082267,-100.0,0.00143217,-99.99999997949861,0.001432167713293828,2.0628523393583916e-10
4.466835921509621,-100.0,0.0014882,-99.99999997786314,0.0014881974136919007,2.2287430006548872e-10
4.641588833612769,-100.0,0.00154642,-99.99999997609714,0.0015464191250497718,2.3918864748621137e-10
4.823178482239296,-100.0,0.00160692,-99.9999999741903,0.0016069186038858581,2.584742964806682e-10
5.011872336272711,-100.0,0.00166978,-99.99999997213132,0.0016697849617111026,2.8306923032115165e-10
5.207948328595451,-100.0,0.00173511,-99.9999999699081,0.0017351107962840034,3.0102430665878985e-10
5.411695265464624,-100.0,0.00180299,-99.9999999675075,0.0018029923280006464,3.2575784803433644e-10
5.623413251903477,-100.0,0.00187353,-99.9999999649154,0.0018735295416206256,3.508759079721934e-10
5.843414133735161,-100.0,0.00194683,-99.99999996211653,0.0019468263335376092,3.806047846820068e-10
6.072021956909869,-100.0,0.00202299,-99.99999995909438,0.002022990664811466,4.0911020466213625e-10
6.309573444801915,-100.0,0.00210213,-99.99999995583111,0.0021021347201873653,4.4420385077946957e-10
6.55641849417977,-100.0,0.00218438,-99.99999995230753,0.0021843750733360617,4.794625547728113e-10
6.812920690579593,-100.0,0.00226983,-99.99999994850288,0.0022698328585587665,5.157640178304949e-10
7.079457843841358,-100.0,0.00235863,-99.99999994439469,0.002358633949209501,5.574537666446727e-10
7.356422544596391,-100.0,0.00245091,-99.99999993995876,0.002450909143097751,6.004735938027753e-10
7.644222742525979,-100.0,0.00254679,-99.99999993516896,0.0025467943551444865,6.497715964828652e-10
7.943282347242791,-100.0,0.00264643,-99.99999992999706,0.0026464308175753364,7.000771449041187e-10
8.254041852680158,-100.0,0.00274997,-99.99999992441256,0.002749965287945774,7.573416702142139e-10
8.576958985908913,-100.0,0.00285755,-99.99999991838254,0.0028575502653047278,8.161788891153825e-10
8.912509381337426,-100.0,0.00296934,-99.99999991187151,0.0029693442148150035,8.822921852945577e-10
9.261187281287903,-100.0,0.00308551,-99.99999990484106,0.0030855118011613746,9.517598315040268e-10
9.623506263980852,-100.0,0.00320622,-99.99999989724975,0.00320622413109013,1.0283326128621677e-09
9.999999999999964,-100.0,0.00333166,-99.99999988905282,0.0033316590054373245,1.1095164163033568e-09
10.39122303835165,-100.0,0.003462,-99.99999988020198,0.003462001181016948,1.1980383823983694e-09
10.79775162327706,-100.0,0.00359744,-99.99999987064507,0.003597442642754767,1.2938192367252163e-09
11.22018454301959,-100.0,0.00373818,-99.99999986032576,0.003738182886468638,1.3970406433887223e-09
11.65914401179827,-100.0,0.00388443,-99.99999984918324,0.0038844292127118746,1.5081881495552245e-09
12.11527658628584,-100.0,0.0040364,-99.99999983715178,0.004036397032112389,1.628752663640444e-09
12.58925411794162,-100.0,0.00419431,-99.99999982416057,0.004194310182657426,1.7583952692841354e-09
13.08177474260189,-100.0,0.0043584,-99.99999981013293,0.004358401259391204,1.8987124298433728e-09
13.5935639087852,-100.0,0.00452891,-99.99999979498625,0.004528911957011034,2.0502308877147426e-09
14.12537544622749,-100.0,0.00470609,-99.99999977863126,0.004706093425866634,2.2139524441062287e-09
14.67799267622063,-100.0,0.00489021,-99.99999976097153,0.004890206641886886,2.390520545560384e-09
15.25222956539013,-100.0,0.00508152,-99.99999974190301,0.0050815227909790355,2.5811207938731213e-09
15.84893192461107,-100.0,0.00528032,-99.99999972131327,0.00528032366846636,2.787108711260534e-09
16.46897865482861,-100.0,0.0054869,-99.99999969908097,0.005486902094152847,3.0092631375437706e-09
17.11328304161773,-100.0,0.00570156,-99.99999967507512,0.005701562343626057,3.249333359426701e-09
17.78279410038915,-100.0,0.00592462,-99.9999996491542,0.0059246205964335625,3.5084630266262266e-09
18.47849797422283,-100.0,0.00615641,-99.99999962116543,0.006156405401793049,3.788624765035661e-09
19.20141938638793,-100.0,0.00639726,-99.99999959094383,0.006397258162522029,4.090602980553348e-09
19.9526231496887,-100.0,0.00664753,-99.99999955831129,0.006647533637899995,4.41703694489678e-09
20.73321573485946,-100.0,0.0069076,-99.99999952307552,0.00690760046620363,4.769247129039306e-09
21.54434690031874,-100.0,0.00717784,-99.99999948502878,0.007177841707684755,5.149740521707549e-09
22.38721138568329,-100.0,0.00745866,-99.99999944394688,0.007458655408790834,5.560720790738082e-09
23.26305067153615,-100.0,0.00775046,-99.99999939958765,0.007750455188458956,6.004316298539931e-09
24.17315480804092,-100.0,0.00805367,-99.99999935168965,0.00805367084734698,6.483109034735226e-09
25.11886431509567,-100.0,0.00836875,-99.99999929997058,0.008368749000899133,7.0003013296464335e-09
26.10157215682523,-100.0,0.00869615,-99.99999924412563,0.008696153737178504,7.55883608981278e-09
27.12272579332014,-100.0,0.00903637,-99.99999918382564,0.009036367300435381,8.161788314834632e-09
28.18382931264439,-100.0,0.00938989,-99.99999911871518,0.009389890801418286,8.812851876191514e-09
29.28644564625221,-100.0,0.00975724,-99.99999904841056,0.00975724495547387,9.516023493512168e-09
30.43219887107706,-100.0,0.010139,-99.99999897249737,0.010138970849522904,1.027916058938616e-08
31.62277660168362,-100.0,0.0105356,-99.99999889052818,0.010535630739041962,1.1098975772648318e-08
32.85993247600636,-100.0,0.0109478,-99.99999880201987,0.010947808876224756,1.1980130159073961e-08
