frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,-12210.0,1.50825,-12209.99970539504,1.5082518692966675,2.4128656513847674e-08
1.039122303835169,-12210.0,1.56726,-12209.999690532617,1.5672581552795786,2.5345854739348266e-08
1.07977516232771,-12210.0,1.62857,-12209.999674484541,1.6285729028781275,2.66608032742519e-08
1.122018454301963,-12210.0,1.69229,-12209.999657156231,1.6922864244006284,2.8080460256976907e-08
1.165914401179831,-12210.0,1.75849,-12209.99963844555,1.7584925653774997,2.96120850273051e-08
1.211527658628588,-12210.0,1.82729,-12209.999618242224,1.8272888427886245,3.126613741484556e-08
1.258925411794167,-12210.0,1.89878,-12209.999596427171,1.8987765886984385,3.305382919902059e-08
1.308177474260194,-12210.0,1.97306,-12209.99957287182,1.9730610995102935,3.4981949559325225e-08
1.359356390878525,-12210.0,2.05025,-12209.999547437339,2.0502517910599365,3.706521011178349e-08
1.412537544622754,-12210.0,2.13046,-12209.999519973817,2.1304623597765224,3.9314659698760973e-08
1.467799267622069,-12210.0,2.21381,-12209.99949031939,2.2138109501485346,4.174295735530828e-08
1.525222956539018,-12210.0,2.30042,-12209.999458299275,2.300420328741274,4.4365343099903196e-08
1.584893192461112,-12210.0,2.39042,-12209.999423724748,2.3904180650222044,4.7197257688308424e-08
1.646897865482867,-12210.0,2.48394,-12209.999386392037,2.4839367192604924,5.025526219039531e-08
1.71132830416178,-12210.0,2.58111,-12209.999346081098,2.581114037777467,5.355703423929045e-08
1.778279410038921,-12210.0,2.68209,-12209.99930255435,2.682093155835596,5.7121442497111515e-08
1.847849797422289,-12210.0,2.78702,-12209.99925555525,2.7870228084647835,6.097052192861308e-08
1.9201419386388,-12210.0,2.89606,-12209.99920480679,2.8960575495364784,6.512670060782141e-08
1.995262314968878,-12210.0,3.00936,-12209.999150009864,3.009357979408281,6.961446117908019e-08
2.073321573485953,-12210.0,3.12709,-12209.999090841504,3.127090981474287,7.446020178483544e-08
2.154434690031881,-12210.0,3.24943,-12209.999026952979,3.249429967969577,7.969263428733856e-08
2.238721138568337,-12210.0,3.37656,-12209.998957967737,3.3765551353908454,8.534346169096419e-08
2.326305067153623,-12210.0,3.50865,-12209.998883479186,3.5086537299093488,9.144366097227036e-08
2.417315480804101,-12210.0,3.64592,-12209.9988030483,3.6459203231670676,9.80304510703731e-08
2.511886431509577,-12210.0,3.78856,-12209.998716201033,3.7885570988622157,1.0514351500709888e-07
2.610157215682533,-12210.0,3.93677,-12209.998622425504,3.936774150546192,1.1282398296787209e-07
2.712272579332024,-12210.0,4.09079,-12209.998521169024,4.090789791070523,1.2111638715885657e-07
2.818382931264449,-12210.0,4.25083,-12209.998411834795,4.250830874139492,1.3007088911904537e-07
2.928644564625232,-12210.0,4.41713,-12209.998293778408,4.417133128441995,1.3973993340564707e-07
3.043219887107717,-12210.0,4.58994,-12209.99816630406,4.589941504854692,1.5017991019356993e-07
3.162277660168374,-12210.0,4.76951,-12209.998028660426,4.769510537227713,1.614528923148703e-07
3.285993247600648,-12210.0,4.9561,-12209.997880036253,4.95610471728423,1.7362565016807767e-07
3.414548873833595,-12210.0,5.15,-12209.997719555568,5.149998884185919,1.8676862641447102e-07
3.548133892335747,-12210.0,5.35148,-12209.997546272512,5.35147862933796,2.0096053463124635e-07
3.686945064519568,-12210.0,5.56084,-12209.99735916578,5.560840717029682,2.162845712291466e-07
3.83118684955728,-12210.0,5.77839,-12209.997157132584,5.778393521530129,2.328312809623423e-07
3.981071705534964,-12210.0,6.00446,-12209.996938982165,6.004457481282234,2.5069772875785875e-07
4.136820402388498,-12210.0,6.23937,-12209.996703428766,6.239365570864247,2.6998973541495767e-07
4.298662347082267,-12210.0,6.48346,-12209.996449084072,6.4834637914133575,2.9082051466766956e-07
4.466835921509621,-12210.0,6.73711,-12209.996174448996,6.7371116802334665,3.1331302126547176e-07
4.641588833612769,-12210.0,7.00068,-12209.995877904877,7.0006828403374675,3.376000667613746e-07
4.823178482239296,-12210.0,7.27457,-12209.995557703922,7.274565490703489,3.6382466786570306e-07
5.011872336272711,-12210.0,7.55916,-12209.9952119589,7.559163038055187,3.921411158148135e-07
5.207948328595451,-12210.0,7.85489,-12209.994838632036,7.854894671007769,4.227167233169682e-07
5.411695265464624,-12210.0,8.1622,-12209.994435522985,8.162195977454235,4.557313481658553e-07
5.623413251903477,-12210.0,8.48152,-12209.994000255876,8.481519586100646,4.913796592064192e-07
5.843414133735161,-12210.0,8.81334,-12209.993530265298,8.81333583309453,5.298720546329168e-07
6.072021956909869,-12210.0,9.15813,-12209.993022781182,9.15813345472755,5.714350284823867e-07
6.309573444801915,-12210.0,9.51642,-12209.992474812487,9.51642030723181,6.163136668114712e-07
6.55641849417977,-12210.0,9.88872,-12209.991883129556,9.888724114728948,6.647726634335588e-07
6.812920690579593,-12210.0,10.2756,-12209.991244245091,10.275593246432555,7.17097517720624e-07
7.079457843841358,-12210.0,10.6776,-12209.990554393586,10.677597524247352,7.735962681555081e-07
7.356422544596391,-12210.0,11.0953,-12209.989809509152,11.095329061953239,8.346057809891078e-07
7.644222742525979,-12210.0,11.5294,-12209.989005201545,11.52940313720857,9.004753399837672e-07
7.943282347242791,-12210.0,11.9805,-12209.988136730284,11.980459097655286,9.716090125443275e-07
8.254041852680158,-12210.0,12.4492,-12209.98719897673,12.449161302458393,1.0484101988147747e-06
8.576958985908913,-12210.0,12.9362,-12209.986186413897,12.936200100664328,1.1313344781954617e-06
8.912509381337426,-12210.0,13.4423,-12209.985093073881,13.442292847816653,1.2208793611985759e-06
9.261187281287903,-12210.0,13.9682,-12209.983912512716,13.968184962323559,1.3175679755161e-06
9.623506263980852,-12210.0,14.5147,-12209.982637772344,14.514651023129845,1.421974541860367e-06
9.999999999999964,-12210.0,15.0825,-12209.98126133965,15.082495910306513,1.5346990383596333e-06
10.39122303835165,-12210.0,15.6726,-12209.979775102167,15.672555990233791,1.6564260897509688e-06
10.79775162327706,-12210.0,16.2857,-12209.978170300248,16.285700347118794,1.7878558038605166e-06
11.22018454301959,-12210.0,16.9228,-12209.976437475474,16.922832062656298,1.9297763455920936e-06
11.65914401179827,-12210.0,17.5849,-12209.974566414874,17.584889545712027,2.083015059457662e-06
12.11527658628584,-12210.0,18.2728,-12209.972546090752,18.27284791398002,2.248483377948346e-06
12.58925411794162,-12210.0,18.9877,-12209.970364595696,18.98772042964213,2.4271455725633546e-06
13.08177474260189,-12210.0,19.7306,-12209.968009072396,19.730559991136005,2.620065083726498e-06
13.5935639087852,-12210.0,20.5025,-12209.965465637863,20.502460683219276,2.8283729327028704e-06
14.12537544622749,-12210.0,21.3046,-12209.962719301611,21.30455938760326,3.053298737774745e-06
14.67799267622063,-12210.0,22.138,-12209.959753877332,22.13803745651633,3.2961676170164007e-06
15.25222956539013,-12210.0,23.0041,-12209.956551887466,23.004122451649398,3.5584107967990827e-06
15.84893192461107,-12210.0,23.9041,-12209.953094460225,23.904089951029764,3.841575033027281e-06
16.46897865482861,-12209.9,24.8393,-12209.94936121836,24.839265426468813,4.042697218936737e-06
