time_s,spectre,derived_finite_rise_step,absolute_error
1.071240161215681e-06,0.358101240634947,0.35809990533393843,1.3353010085981332e-06
1.072015800898608e-06,0.3612044641860216,0.36120311051611254,1.3536699090543891e-06
1.072794880477027e-06,0.3643061119107314,0.3643047397819065,1.3721288249501917e-06
1.073577401612144e-06,0.3674060630686604,0.36740467239229335,1.3906763670634703e-06
1.074363366099306e-06,0.3705041980567213,0.37050278874557374,1.409311147559933e-06
1.075152775869783e-06,0.373600398410497,0.373598970378729,1.4280317680026577e-06
1.07594563298492e-06,0.3766945467756201,0.3766930999388025,1.4468368175757362e-06
1.076741939640156e-06,0.3797865269179949,0.3797850611931133,1.4657248816329904e-06
1.077541698163792e-06,0.38287622371325,0.3828747390187107,1.4846945392554822e-06
1.078344911015531e-06,0.3859635231353817,0.38596201939103436,1.503744347319813e-06
1.079151580783284e-06,0.3890483122389565,0.38904678936608017,1.5228728763028165e-06
1.079961710185308e-06,0.3921304791617951,0.3921289370831237,1.5420786714237522e-06
1.080775302068959e-06,0.395209913114638,0.3952083517543602,1.5613602777908575e-06
1.081592359411869e-06,0.3982865043799776,0.39828492366374635,1.5807162312420076e-06
1.08241288531783e-06,0.401360144290951,0.40135854414588423,1.6001450667824102e-06
1.083236883020243e-06,0.4044307252387594,0.40442910559346223,1.6196452971573017e-06
1.084064355877703e-06,0.4074981406506177,0.4074965014351716,1.639215446103126e-06
1.084895307374733e-06,0.4105622849870568,0.41056062613304123,1.6588540155959564e-06
1.085729741126592e-06,0.413623053754067,0.4136213751945528,1.6785595142176923e-06
1.086567660869749e-06,0.4166803434624314,0.4166786451319997,1.6983304316764425e-06
1.087409070467035e-06,0.4197340516413128,0.41973233347605166,1.7181652611220066e-06
1.088253973909301e-06,0.4227840768385963,0.4227823387761085,1.7380624878216011e-06
1.089102375308488e-06,0.4258303185902682,0.42582856056968355,1.7580205846634556e-06
1.089954278907666e-06,0.4288726774510243,0.4288708994129966,1.7780380276999352e-06
1.090809689065916e-06,0.4319110549345522,0.4319092568212729,1.798113279272151e-06
1.091668610269174e-06,0.4349453535470338,0.4349435353022273,1.8182448064951728e-06
1.092531047129519e-06,0.4379754767788451,0.437973638347786,1.838431059053569e-06
1.093397004382506e-06,0.4410013290895543,0.4409994704190643,1.8586704900180884e-06
1.094266486885499e-06,0.4440228158966354,0.4440209369350916,1.8789615437997398e-06
1.095139499622286e-06,0.4470398435860374,0.4470379442833713,1.8993026660862888e-06
1.096016047695433e-06,0.4500523194801621,0.4500503997878732,1.919692288909758e-06
1.096896136333402e-06,0.4530601518570516,0.45305821172820826,1.9401288433584796e-06
1.097779770889736e-06,0.4560632499418545,0.4560612893310926,1.9606107619085655e-06
1.098666956837444e-06,0.4590615238821857,0.4590595427457205,1.981136465212252e-06
1.099557699772923e-06,0.4620548847561134,0.46205288305173575,2.0017043776410226e-06
1.100452005417875e-06,0.4650432445729711,0.46504122226006317,2.022312907912216e-06
1.101349879617408e-06,0.4680265162613528,0.46802447330088126,2.0429604715155314e-06
1.102251328336051e-06,0.471004613650417,0.47100255000493596,2.0636454810540883e-06
1.103156357665769e-06,0.4739774514909434,0.47397536712460886,2.0843663345315733e-06
1.104064973818901e-06,0.4769449454264275,0.4769428403049869,2.105121440609814e-06
1.104977183131623e-06,0.4799070119990023,0.4799048860898054,2.125909196903919e-06
1.105892992064935e-06,0.4828635686470337,0.48286142191903614,2.1467279975873055e-06
1.106812407203569e-06,0.4858145336959588,0.485812366119719,2.1675762397754816e-06
1.107735435254528e-06,0.4887598263480652,0.48875763789575155,2.1884523136450618e-06
1.108662083049577e-06,0.4916993666849541,0.49169715733034985,2.2093546042656342e-06
1.109592357543567e-06,0.4946330756566414,0.4946308453751399,2.2302815014807464e-06
1.110526265816193e-06,0.4975608750815718,0.49755862385018207,2.251231389749364e-06
1.111463815076037e-06,0.5004826876535639,0.5004804154509135,2.2722026503663173e-06
1.112405012650637e-06,0.5033984369051605,0.5033961437114973,2.2931936631831462e-06
1.113349865996296e-06,0.5063080472327017,0.5063057330298963,2.3142028053868557e-06
1.114298382692166e-06,0.5092114438723452,0.5092091086438892,2.3352284559408076e-06
1.115250570444739e-06,0.5121085529083171,0.5121061966393265,2.356268990588717e-06
1.116206437086291e-06,0.5149993012624671,0.5149969239396841,2.3773227829648746e-06
1.117165990576395e-06,0.5178836166932137,0.517881218305007,2.3983882067035722e-06
1.118129239001298e-06,0.5207614277879797,0.5207590083243463,2.4194636334406994e-06
1.119096190572636e-06,0.5236326639537686,0.5236302234063346,2.4405474340349897e-06
1.120066853632714e-06,0.5264972554272206,0.5264947937892416,2.46163797901211e-06
1.121041236647646e-06,0.5293551332486206,0.5293526505149828,2.4827336377875042e-06
1.122019348216241e-06,0.5322062292824414,0.5322037254496637,2.5038327777782143e-06
1.123001197064682e-06,0.5350504761959347,0.535047951262161,2.5249337737287547e-06
1.123986792051399e-06,0.5378878074675558,0.5378852614325678,2.546034988060164e-06
1.124976142159885e-06,0.5407181573605573,0.540715590225765,2.5671347922973098e-06
1.125969256506755e-06,0.5435414609405497,0.5435388727089923,2.588231557409948e-06
1.126966144343321e-06,0.546357654073986,0.5463550447503353,2.6093236507040984e-06
1.127966815041984e-06,0.5491666733840328,0.549164042974596,2.630409436821246e-06
1.128971278117069e-06,0.5519684563037152,0.5519658048164212,2.6514872939475964e-06
1.129979543213658e-06,0.5547629410384237,0.5547602684828385,2.672555585170322e-06
1.130991620107391e-06,0.5575500665598123,0.5575473729471291,2.6936126832355356e-06
1.132007518710138e-06,0.5603297726157378,0.5603270579587761,2.714656961666506e-06
1.13302724907069e-06,0.5631019997261537,0.5630992640393646,2.7356867891015213e-06
1.134050821366933e-06,0.5658666891560621,0.5658639324555159,2.7567005461692773e-06
1.135078245917896e-06,0.5686237829424607,0.5686210052458585,2.777696602285218e-06
1.136109533177829e-06,0.5713732238723594,0.5713704251990255,2.798673333970214e-06
1.137144693739373e-06,0.5741149554854491,0.5741121358563263,2.819629122852163e-06
1.138183738331668e-06,0.5768489220632037,0.5768460815008603,2.8405623434535343e-06
1.139226677827468e-06,0.5795750686417275,0.5795722071703484,2.8614713790675594e-06
1.140273523232768e-06,0.5822933409786332,0.5822904586240206,2.8823546125433808e-06
1.141324285698879e-06,0.5850036855787637,0.5850007823683361,2.903210427618319e-06
1.142378976514776e-06,0.5877060496683569,0.587703125631144,2.9240372129146763e-06
1.143437607114077e-06,0.5904003812071518,0.5903974363737944,2.9448333573878216e-06
1.144500189073673e-06,0.5930866288788091,0.5930836632815619,2.9655972472175662e-06
1.145566734115617e-06,0.5957647420897041,0.5957617557624222,2.986327281906398e-06
1.146637254105815e-06,0.5984346709596047,0.5984316639377487,3.007021855960801e-06
1.14771176105447e-06,0.6010963663169018,0.6010933386375348,3.0276793669958835e-06
1.14879026711984e-06,0.6037497797019732,0.6037467314037575,3.048298215735379e-06
1.149872784610867e-06,0.606394863367485,0.6063917944906771,3.0688768078990236e-06
1.150959325979524e-06,0.6090315702536269,0.6090284808400763,3.089413550538822e-06
1.152049903834005e-06,0.6116598540142432,0.61165674410739,3.109906853149269e-06
1.153144530922851e-06,0.614279668972399,0.6142765386172668,3.1303551322192646e-06
1.154243220158638e-06,0.6168909701712826,0.6168878194144838,3.150756798797616e-06
1.155345984601578e-06,0.619493713328575,0.6194905422182955,3.1711102794762525e-06
1.156452837464735e-06,0.6220878548429593,0.6220846634289663,3.1914139929645202e-06
1.157563792115469e-06,0.6246733517914784,0.6246701401251094,3.2116663690739955e-06
1.158678862086006e-06,0.6272501619478128,0.6272469300819766,3.2318658361729646e-06
1.159798061054642e-06,0.6298182437324761,0.6298149917216423,3.2520108337319442e-06
1.160921402863284e-06,0.6323775562473984,0.6323742841476019,3.272099796558514e-06
1.162048901515892e-06,0.6349280592658505,0.6349247671346816,3.29213116889715e-06
1.163180571174024e-06,0.6374697132161011,0.6374664011127038,3.3121033973237957e-06
1.164316426163879e-06,0.6400024791911451,0.6399991471762112,3.332014933854488e-06
1.165456480973855e-06,0.6425263189369054,0.6425229670726729,3.351864232503665e-06
1.166600750254617e-06,0.6450411948462584,0.6450378231965066,3.3716497518376798e-06
1.167749248830628e-06,0.6475470699780593,0.6475436786080979,3.3913699614140924e-06
1.168901991684671e-06,0.6500439080168482,0.6500404969935241,3.4110233241291255e-06
1.170058993975593e-06,0.6525316733053251,0.6525282426970069,3.430608318200079e-06
1.17122027103103e-06,0.6550103308219897,0.655006880698569,3.450123420623008e-06
1.172385838347483e-06,0.657479846175109,0.657476376607992,3.469567117053707e-06
1.17355571159675e-06,0.6599401856100645,0.6599366966721711,3.4889378933700144e-06
1.174729906626695e-06,0.6623913160044334,0.6623878077701899,3.5082342434433755e-06
1.17590843945786e-06,0.6648332048544997,0.6648296773998342,3.527454665475105e-06
1.177091326287445e-06,0.6672658202772838,0.6672622736796175,3.5465976662152343e-06
1.178278583497957e-06,0.6696891310217792,0.6696855653600249,3.565661754301175e-06
1.179470227650025e-06,0.6721031064475569,0.6720995218021117,3.584645445142698e-06
1.180666275484028e-06,0.6745077165217693,0.674504112974512,3.6035472573692218e-06
1.181866743927666e-06,0.6769029318279334,0.6768993094622137,3.622365719713194e-06
1.183071650091725e-06,0.6792887235508244,0.6792850824514614,3.6410993630164867e-06
1.184281011277454e-06,0.681665063484604,0.6816614037378785,3.659746725448443e-06
1.185494844971561e-06,0.684031924016333,0.6840282457099829,3.6783063500633872e-06
1.186713168855197e-06,0.6863892781370083,0.6863855813602193,3.6967767890194736e-06
