frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.039122303835169,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.07977516232771,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.122018454301963,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.165914401179831,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.211527658628588,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.258925411794167,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.308177474260194,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.359356390878525,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.412537544622754,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.467799267622069,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.525222956539018,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.584893192461112,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.646897865482867,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.71132830416178,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.778279410038921,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.847849797422289,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.9201419386388,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
1.995262314968878,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.073321573485953,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.154434690031881,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.238721138568337,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.326305067153623,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.417315480804101,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.511886431509577,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.610157215682533,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.712272579332024,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.818382931264449,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
2.928644564625232,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.043219887107717,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.162277660168374,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.285993247600648,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.414548873833595,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.548133892335747,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.686945064519568,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.83118684955728,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
3.981071705534964,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
4.136820402388498,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
4.298662347082267,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
4.466835921509621,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
4.641588833612769,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
4.823178482239296,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
5.011872336272711,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
5.207948328595451,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
5.411695265464624,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
5.623413251903477,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
5.843414133735161,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
6.072021956909869,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
6.309573444801915,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
6.55641849417977,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
6.812920690579593,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
7.079457843841358,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
7.356422544596391,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
7.644222742525979,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
7.943282347242791,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
8.254041852680158,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
8.576958985908913,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
8.912509381337426,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
9.261187281287903,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
9.623506263980852,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
9.999999999999964,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
10.39122303835165,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
10.79775162327706,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
11.22018454301959,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
11.65914401179827,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
12.11527658628584,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
12.58925411794162,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
13.08177474260189,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
13.5935639087852,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
14.12537544622749,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
14.67799267622063,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
15.25222956539013,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
15.84893192461107,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
16.46897865482861,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
17.11328304161773,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
17.78279410038915,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
18.47849797422283,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
19.20141938638793,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
19.9526231496887,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
20.73321573485946,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
21.54434690031874,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
22.38721138568329,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
23.26305067153615,-100.0,0.0,-99.99999500000024,0.0,5.0000000100025265e-08
